Tahun,Kabupaten/Kota,WPP,Volume Produksi (Ton),Nilai Produksi (Rp 000),Provinsi,Kelompok,Jenis Ikan;
2023,MANDAILING NATAL,WPP-RI-572,1141.52,19405840,SUMATERA UTARA,PARI,PARI BURUNG;
2023,MANDAILING NATAL,WPP-RI-572,143.38,2867600,SUMATERA UTARA,RAJUNGAN,RAJUNGAN;
2023,MANDAILING NATAL,WPP-RI-572,161.30,5645500,SUMATERA UTARA,SEBELAH,SEBELAH;
2023,MANDAILING NATAL,WPP-RI-572,3148.24,204635600,SUMATERA UTARA,TENGGIRI,TENGGIRI;
2023,MANDAILING NATAL,WPP-RI-572,300.00,24000000,SUMATERA UTARA,TERI,TERI NASI;
2023,MANDAILING NATAL,WPP-RI-572,4218.74,147655900,SUMATERA UTARA,TONGKOL,TONGKOL;
2023,MANDAILING NATAL,WPP-RI-572,1056.64,79248000,SUMATERA UTARA,UDANG,UDANG HARIMAU;
2023,MANDAILING NATAL,WPP-RI-572,904.00,108480000,SUMATERA UTARA,UDANG,UDANG INDIA;
2023,MANDAILING NATAL,WPP-RI-572,904.00,27120000,SUMATERA UTARA,UDANG,UDANG WANGKANG;
2023,MESUJI,WPP-RI-712,1090.73,56912625,LAMPUNG,KACI-KACI,KAKAP PUTIH;
2023,MESUJI,WPP-RI-712,1454.08,85270090,LAMPUNG,KEMBUNG,KEMBUNG;
2023,MESUJI,WPP-RI-712,677.18,39759300,LAMPUNG,KEPITING,KEPITING;
2023,MESUJI,WPP-RI-712,1176.21,51672940,LAMPUNG,LAYANG,LAYANG BENGGOL;
2023,MESUJI,WPP-RI-712,1097.67,47311060,LAMPUNG,LENCAM,LENCAM;
2023,MESUJI,WPP-RI-712,69.96,3294140,LAMPUNG,UDANG,UDANG BINTIK MERAH;
2023,MESUJI,WPP-RI-712,179.91,8661780,LAMPUNG,UDANG,UDANG BRINTIK;
2023,NIAS,WPP-RI-572,24.41,854210,SUMATERA UTARA,ALU-ALU,ALU-ALU BESAR; BARAKUDA BESAR
2023,NIAS,WPP-RI-572,5.76,116740,SUMATERA UTARA,AYAM-AYAM,AYAM-AYAM; KAMBING-KAMBING
2023,NIAS,WPP-RI-572,10.24,141205,SUMATERA UTARA,BARONANG,BARONANG;
2023,NIAS,WPP-RI-572,16.25,406175,SUMATERA UTARA,BAWAL,BAWAL PUTIH;
2023,NIAS,WPP-RI-572,11.51,299625,SUMATERA UTARA,BELANAK,BELANAK;
2023,NIAS,WPP-RI-572,37.79,1133610,SUMATERA UTARA,BIJI NANGKA,BIJI NANGKA KARANG;
2023,NIAS,WPP-RI-572,32.37,699725,SUMATERA UTARA,BIJI NANGKA,KUNIRAN; BIJI NANGKA
2023,NIAS,WPP-RI-572,42.64,1066000,SUMATERA UTARA,CAKALANG,CAKALANG;
2023,NIAS,WPP-RI-572,9.95,415080,SUMATERA UTARA,CUMI-CUMI,CUMI-CUMI;
2023,NIAS,WPP-RI-572,14.99,374725,SUMATERA UTARA,EKOR KUNING,EKOR KUNING;
2023,NIAS,WPP-RI-572,2.82,34155,SUMATERA UTARA,GEROT-GEROT,GEROT-GEROT;
2023,NIAS,WPP-RI-572,9.43,176426,SUMATERA UTARA,GOLOK-GOLOK,GOLOK-GOLOK;
2023,NIAS,WPP-RI-572,10.21,204120,SUMATERA UTARA,GULAMAH,GULAMAH;
2023,NIAS,WPP-RI-572,13.95,441790,SUMATERA UTARA,HIU,HIU KARANG SIRIP HITAM;
2023,NIAS,WPP-RI-572,2.96,74100,SUMATERA UTARA,HIU,HIU SIRIP PUTIH;
2023,NIAS,WPP-RI-572,30.30,600050,SUMATERA UTARA,JULUNG-JULUNG,JULUNG-JULUNG;
2023,NIAS,WPP-RI-572,7.63,343395,SUMATERA UTARA,KACI-KACI,KAKAP PUTIH;
2023,NIAS,WPP-RI-572,24.64,1419450,SUMATERA UTARA,KAKAP,BAMBANGAN;
2023,NIAS,WPP-RI-572,6.04,241560,SUMATERA UTARA,KAKAP,KAKAP BATU;
2023,NIAS,WPP-RI-572,5.26,236475,SUMATERA UTARA,KAKAP,KAKAP HITAM;
2023,NIAS,WPP-RI-572,38.06,1790050,SUMATERA UTARA,KAKAP,KAKAP JARANG GIGI;
2023,NIAS,WPP-RI-572,25.79,1418450,SUMATERA UTARA,KAKAP,KAKAP MERAH;
2023,NIAS,WPP-RI-572,18.98,113892,SUMATERA UTARA,KAPAS-KAPAS,KAPAS-KAPAS;
2023,NIAS,WPP-RI-572,20.99,468325,SUMATERA UTARA,KEMBUNG,KEMBUNG;
2023,NIAS,WPP-RI-572,4.31,238495,SUMATERA UTARA,KEPITING,KEPITING BAKAU;
2023,NIAS,WPP-RI-572,0.31,9360,SUMATERA UTARA,KERANG,KERANG HIJAU;
2023,NIAS,WPP-RI-572,28.63,1288350,SUMATERA UTARA,KERAPU,KERAPU;
2023,NIAS,WPP-RI-572,62.70,2194360,SUMATERA UTARA,KURISI,KURISI;
2023,NIAS,WPP-RI-572,3.41,85175,SUMATERA UTARA,KURO,KURO; SENANGIN
2023,NIAS,WPP-RI-572,52.29,1755535,SUMATERA UTARA,KUWE,KUWE GERONG;
2023,NIAS,WPP-RI-572,22.58,677370,SUMATERA UTARA,KUWE,KUWE LILIN;
2023,NIAS,WPP-RI-572,18.92,378340,SUMATERA UTARA,LAYANG,LAYANG BIRU;
2023,NIAS,WPP-RI-572,59.54,1309175,SUMATERA UTARA,LAYARAN,LAYARAN;
2023,NIAS,WPP-RI-572,30.16,571435,SUMATERA UTARA,LAYUR,LAYUR;
2023,NIAS,WPP-RI-572,26.71,534160,SUMATERA UTARA,LEMADANG,LEMADANG;
2023,NIAS,WPP-RI-572,7.29,43746,SUMATERA UTARA,LEMURU,SIRO;
2023,NIAS,WPP-RI-572,21.41,146282,SUMATERA UTARA,LEMURU,TEMBANG;
2023,NIAS,WPP-RI-572,38.45,1257285,SUMATERA UTARA,LENCAM,LENCAM;
2023,NIAS,WPP-RI-572,15.47,232020,SUMATERA UTARA,MANYUNG,MANYUNG HITAM;
2023,NIAS,WPP-RI-572,5.32,159600,SUMATERA UTARA,MARLIN,MARLIN BIRU INDO-PASIFIK;
2023,NIAS,WPP-RI-572,52.26,1183035,SUMATERA UTARA,MARLIN,MARLIN HITAM;
2023,NIAS,WPP-RI-572,35.19,879625,SUMATERA UTARA,MARLIN,TODAK;
2023,NIAS,WPP-RI-572,10.10,173065,SUMATERA UTARA,PARI,PARI BURUNG;
2023,NIAS,WPP-RI-572,12.43,251625,SUMATERA UTARA,PARI,PARI KEKEH;
2023,NIAS,WPP-RI-572,9.76,195260,SUMATERA UTARA,PARI,PARI TOTOL BIRU;
2023,NIAS,WPP-RI-572,10.02,60096,SUMATERA UTARA,PEPEREK,PEPEREK BONDOLAN;
2023,NIAS,WPP-RI-572,4.22,25302,SUMATERA UTARA,PISANG-PISANG,PISANG-PISANG;
2023,NIAS,WPP-RI-572,3.44,103170,SUMATERA UTARA,PISANG-PISANG,PISANG-PISANG BIRU;
2023,NIAS,WPP-RI-572,0.12,3540,SUMATERA UTARA,RAJUNGAN,RAJUNGAN;
2023,NIAS,WPP-RI-572,10.98,213898,SUMATERA UTARA,SARDEN,JAPUH;
2023,NIAS,WPP-RI-572,3.51,52665,SUMATERA UTARA,SEBELAH,SEBELAH;
2023,NIAS,WPP-RI-572,47.27,793400,SUMATERA UTARA,SELAR,SELAR BATANG;
2023,NIAS,WPP-RI-572,44.58,759995,SUMATERA UTARA,SELAR,SELAR KUNING;
2023,NIAS,WPP-RI-572,47.19,1128510,SUMATERA UTARA,SELAR,TETENGKEK;
2023,NIAS,WPP-RI-572,7.81,195325,SUMATERA UTARA,SOTONG,SOTONG;
2023,NIAS,WPP-RI-572,45.89,917740,SUMATERA UTARA,SUNGLIR,SUNGLIR;
2023,NIAS,WPP-RI-572,8.67,173320,SUMATERA UTARA,SWANGGI,SWANGGI;
2023,NIAS,WPP-RI-572,9.45,171600,SUMATERA UTARA,TALANG-TALANG,TALANG-TALANG;
2023,NIAS,WPP-RI-572,34.20,972215,SUMATERA UTARA,TENGGIRI,TENGGIRI;
2023,NIAS,WPP-RI-572,19.34,370100,SUMATERA UTARA,TERBANG,TERBANG; TORANI
2023,NIAS,WPP-RI-572,0.31,1866,SUMATERA UTARA,TERI,TERI BULU AYAM;
2023,NIAS,WPP-RI-572,0.50,3018,SUMATERA UTARA,TERI,TERI GEPENG;
2023,NIAS,WPP-RI-572,1.07,6432,SUMATERA UTARA,TERI,TERI JENGKI;
2023,NIAS,WPP-RI-572,4.62,27690,SUMATERA UTARA,TERI,TERI NASI;
2023,NIAS,WPP-RI-572,197.01,4443005,SUMATERA UTARA,TONGKOL,TONGKOL;
2023,NIAS,WPP-RI-572,9.54,1144440,SUMATERA UTARA,UDANG,UDANG JERBUNG;
2023,NIAS BARAT,WPP-RI-572,4.25,191430,SUMATERA UTARA,ALU-ALU,ALU-ALU BESAR; BARAKUDA BESAR
2023,NIAS BARAT,WPP-RI-572,3.39,135680,SUMATERA UTARA,AYAM-AYAM,AYAM-AYAM; KAMBING-KAMBING
2023,NIAS BARAT,WPP-RI-572,4.21,168240,SUMATERA UTARA,BARONANG,BARONANG;
2023,NIAS BARAT,WPP-RI-572,7.89,316300,SUMATERA UTARA,CAKALANG,CAKALANG;
2023,NIAS BARAT,WPP-RI-572,3.53,158715,SUMATERA UTARA,JULUNG-JULUNG,KACANG-KACANG;
2023,NIAS BARAT,WPP-RI-572,5.43,271300,SUMATERA UTARA,KAKAP,KAKAP MERAH;
2023,NIAS BARAT,WPP-RI-572,23.03,1036215,SUMATERA UTARA,KEMBUNG,KEMBUNG;
2023,NIAS BARAT,WPP-RI-572,2.60,129800,SUMATERA UTARA,KERAPU,KERAPU BEBEK; KERAPU TIKUS
2023,NIAS BARAT,WPP-RI-572,6.64,332200,SUMATERA UTARA,KERAPU,KERAPU MACAN;
2023,NIAS BARAT,WPP-RI-572,6.92,346150,SUMATERA UTARA,KURISI,KURISI;
2023,NIAS BARAT,WPP-RI-572,3.99,199600,SUMATERA UTARA,KUWE,KUWE;
2023,NIAS BARAT,WPP-RI-572,5.57,250605,SUMATERA UTARA,LAYANG,LAYANG;
2023,NIAS BARAT,WPP-RI-572,6.03,210910,SUMATERA UTARA,LAYUR,LAYUR;
2023,NIAS BARAT,WPP-RI-572,2.63,91980,SUMATERA UTARA,LENCAM,LENCAM;
2023,NIAS BARAT,WPP-RI-572,2.75,96075,SUMATERA UTARA,MANYUNG,MANYUNG;
2023,NIAS BARAT,WPP-RI-572,2.12,116600,SUMATERA UTARA,MARLIN,MARLIN HITAM;
2023,NIAS BARAT,WPP-RI-572,3.25,162300,SUMATERA UTARA,PARI,PARI KEMBANG;
2023,NIAS BARAT,WPP-RI-572,3.51,135570,SUMATERA UTARA,SEBELAH,SEBELAH;
2023,NIAS BARAT,WPP-RI-572,3.02,105700,SUMATERA UTARA,TALANG-TALANG,TALANG-TALANG;
2023,NIAS BARAT,WPP-RI-572,39.10,1438025,SUMATERA UTARA,TONGKOL,TONGKOL;
2023,NIAS BARAT,WPP-RI-572,5.70,327510,SUMATERA UTARA,TUNA,TUNA SIRIP KUNING; MADIDIHANG
2023,NIAS SELATAN,WPP-RI-572,219.14,6349586,SUMATERA UTARA,ALU-ALU,ALU-ALU BESAR; BARAKUDA BESAR
2023,NIAS SELATAN,WPP-RI-572,143.02,3973581,SUMATERA UTARA,ALU-ALU,ALU-ALU GIGI GERGAJI; BARAKUDA GIGI GERGAJI
2023,NIAS SELATAN,WPP-RI-572,176.58,4656471,SUMATERA UTARA,ALU-ALU,ALU-ALU MATA BESAR; BARAKUDA MATA BESAR
2023,NIAS SELATAN,WPP-RI-572,19.46,506184,SUMATERA UTARA,AYAM-AYAM,AYAM-AYAM; KAMBING-KAMBING
2023,NIAS SELATAN,WPP-RI-572,77.41,2012634,SUMATERA UTARA,BARONANG,BARONANG;
2023,NIAS SELATAN,WPP-RI-572,17.72,463162,SUMATERA UTARA,BARONANG,BARONANG BATIK;
2023,NIAS SELATAN,WPP-RI-572,18.38,512088,SUMATERA UTARA,BARONANG,BARONANG HITAM;
2023,NIAS SELATAN,WPP-RI-572,1.20,33600,SUMATERA UTARA,BARONANG,BARONANG KALUNG;
2023,NIAS SELATAN,WPP-RI-572,23.32,792744,SUMATERA UTARA,BAUNG,BAUNG PUTIH;
2023,NIAS SELATAN,WPP-RI-572,85.71,2281686,SUMATERA UTARA,BAWAL,BAWAL LAUT DALAM;
2023,NIAS SELATAN,WPP-RI-572,50.52,745150,SUMATERA UTARA,BELANAK,BELANAK;
2023,NIAS SELATAN,WPP-RI-572,83.99,2910716,SUMATERA UTARA,CUMI-CUMI,CUMI-CUMI;
2023,NIAS SELATAN,WPP-RI-572,81.02,3041038,SUMATERA UTARA,GURITA,GURITA;
2023,NIAS SELATAN,WPP-RI-572,64.04,1278333,SUMATERA UTARA,KAKAP,AMBANGAN;
2023,NIAS SELATAN,WPP-RI-572,8.53,200338,SUMATERA UTARA,KAKAP,AMBANGAN BUNTET;
2023,NIAS SELATAN,WPP-RI-572,50.36,1101469,SUMATERA UTARA,KAKAP,AMBANGAN MERAH;
2023,NIAS SELATAN,WPP-RI-572,52.57,1282651,SUMATERA UTARA,KAKAP,ANGGOLI;
2023,NIAS SELATAN,WPP-RI-572,227.72,7109793,SUMATERA UTARA,KAKAP,BAMBANGAN;
2023,NIAS SELATAN,WPP-RI-572,359.43,18673778,SUMATERA UTARA,KAKAP,KAKAP MERAH;
2023,NIAS SELATAN,WPP-RI-572,55.22,2822225,SUMATERA UTARA,KAKAP,KAKAP PUTIH; BARAMUNDI
2023,NIAS SELATAN,WPP-RI-572,165.32,2479725,SUMATERA UTARA,KEMBUNG,KEMBUNG;
2023,NIAS SELATAN,WPP-RI-572,63.48,1142604,SUMATERA UTARA,KEMBUNG,KEMBUNG LELAKI;
2023,NIAS SELATAN,WPP-RI-572,206.69,4133840,SUMATERA UTARA,KEMBUNG,KEMBUNG PEREMPUAN;
2023,NIAS SELATAN,WPP-RI-572,0.90,13500,SUMATERA UTARA,KEPITING,KEPITING;
2023,NIAS SELATAN,WPP-RI-572,14.65,1212740,SUMATERA UTARA,KEPITING,KEPITING BAKAU;
2023,NIAS SELATAN,WPP-RI-572,214.19,16442247,SUMATERA UTARA,KERAPU,KERAPU LUMPUR;
2023,NIAS SELATAN,WPP-RI-572,275.69,20842295,SUMATERA UTARA,KERAPU,KERAPU MACAN;
2023,NIAS SELATAN,WPP-RI-572,201.59,13892260,SUMATERA UTARA,KERAPU,KERAPU MINYAK;
2023,NIAS SELATAN,WPP-RI-572,278.37,22182490,SUMATERA UTARA,KERAPU,KERAPU SUNU;
2023,NIAS SELATAN,WPP-RI-572,8.46,253710,SUMATERA UTARA,KURISI,ABAT;
2023,NIAS SELATAN,WPP-RI-572,259.66,7845142,SUMATERA UTARA,KURISI,KURISI;
2023,NIAS SELATAN,WPP-RI-572,411.91,12357150,SUMATERA UTARA,KUWE,KUWE SEMAR;
2023,NIAS SELATAN,WPP-RI-572,538.99,17247808,SUMATERA UTARA,KUWE,KUWE SIRIP KUNING;
2023,NIAS SELATAN,WPP-RI-572,598.01,9586589,SUMATERA UTARA,LEMURU,TEMBANG;
2023,NIAS SELATAN,WPP-RI-572,274.61,5671970,SUMATERA UTARA,LENCAM,LENCAM;
2023,NIAS SELATAN,WPP-RI-572,35.39,435635,SUMATERA UTARA,LIDAH,LIDAH;
2023,NIAS SELATAN,WPP-RI-572,4.03,973440,SUMATERA UTARA,LOBSTER,LOBSTER BAMBU;
2023,NIAS SELATAN,WPP-RI-572,13.70,3468480,SUMATERA UTARA,LOBSTER,LOBSTER BATIK;
2023,NIAS SELATAN,WPP-RI-572,49.48,13457300,SUMATERA UTARA,LOBSTER,LOBSTER BATU;
2023,NIAS SELATAN,WPP-RI-572,6.36,2757600,SUMATERA UTARA,LOBSTER,LOBSTER KIPAS;
2023,NIAS SELATAN,WPP-RI-572,3.28,1966800,SUMATERA UTARA,LOBSTER,LOBSTER MUTIARA;
2023,NIAS SELATAN,WPP-RI-572,0.17,50400,SUMATERA UTARA,LOBSTER,LOBSTER PASIR;
2023,NIAS SELATAN,WPP-RI-572,60.22,1505450,SUMATERA UTARA,MAKEREL,ANDE ANDE;
2023,NIAS SELATAN,WPP-RI-572,206.28,4803790,SUMATERA UTARA,MARLIN,MARLIN HITAM;
2023,NIAS SELATAN,WPP-RI-572,140.38,1630906,SUMATERA UTARA,PEPEREK,PEPEREK TOPANG;
2023,NIAS SELATAN,WPP-RI-572,15.71,471766,SUMATERA UTARA,SOTONG,SOTONG;
2023,NIAS SELATAN,WPP-RI-572,401.68,16067320,SUMATERA UTARA,TENGGIRI,TENGGIRI;
2023,NIAS SELATAN,WPP-RI-572,80.84,3714820,SUMATERA UTARA,TENGGIRI,TENGGIRI BATANG; TENGGIRI INDIA
2023,NIAS SELATAN,WPP-RI-572,90.46,2713890,SUMATERA UTARA,TENGGIRI,TENGGIRI PAPAN;
2023,NIAS SELATAN,WPP-RI-572,55.33,1106640,SUMATERA UTARA,TERBANG,ANTONI;
2023,NIAS SELATAN,WPP-RI-572,142.22,1848886,SUMATERA UTARA,TERI,TERI GEPENG;
2023,NIAS SELATAN,WPP-RI-572,18.70,187000,SUMATERA UTARA,TERI,TERI NASI;
2023,NIAS SELATAN,WPP-RI-572,46.86,702930,SUMATERA UTARA,TERI,TERI SAMOAN;
2023,NIAS SELATAN,WPP-RI-572,8.62,950880,SUMATERA UTARA,TERIPANG,TERIPANG BATU;
2023,NIAS SELATAN,WPP-RI-572,14.18,1843920,SUMATERA UTARA,TERIPANG,TERIPANG KASUR;
2023,NIAS SELATAN,WPP-RI-572,24.55,3682350,SUMATERA UTARA,TERIPANG,TERIPANG NANAS;
2023,NIAS SELATAN,WPP-RI-572,10.66,1825760,SUMATERA UTARA,TERIPANG,TERIPANG SUSUAN PUTIH;
2023,NIAS SELATAN,WPP-RI-572,830.49,17635572,SUMATERA UTARA,TONGKOL,TONGKOL ABU-ABU;
2023,NIAS SELATAN,WPP-RI-572,314.35,9577795,SUMATERA UTARA,TUNA,ALBAKORA;
2023,NIAS SELATAN,WPP-RI-572,396.77,13263870,SUMATERA UTARA,TUNA,TUNA SIRIP KUNING; MADIDIHANG
2023,NIAS SELATAN,WPP-RI-572,134.68,8080800,SUMATERA UTARA,UDANG,UDANG PUTIH; UDANG API-API
2023,NIAS SELATAN,WPP-RI-572,68.48,4451460,SUMATERA UTARA,UDANG,UDANG VANAME;
2023,NIAS SELATAN,WPP-RI-572,128.59,9001160,SUMATERA UTARA,UDANG,UDANG WINDU;
2023,NIAS UTARA,WPP-RI-572,392.99,19649500,SUMATERA UTARA,ALU-ALU,ALU-ALU BESAR; BARAKUDA BESAR
2023,NIAS UTARA,WPP-RI-572,149.79,4493700,SUMATERA UTARA,BARONANG,BARONANG;
2023,NIAS UTARA,WPP-RI-572,871.69,39226050,SUMATERA UTARA,BAWAL,BAWAL HITAM;
2023,NIAS UTARA,WPP-RI-572,866.99,34679600,SUMATERA UTARA,BAWAL,BAWAL PUTIH;
2023,NIAS UTARA,WPP-RI-572,71.00,2485000,SUMATERA UTARA,BELANAK,BELANAK;
2023,NIAS UTARA,WPP-RI-572,228.29,6848700,SUMATERA UTARA,BIJI NANGKA,BIJI NANGKA KARANG;
2023,NIAS UTARA,WPP-RI-572,615.88,24635200,SUMATERA UTARA,CAKALANG,CAKALANG;
2023,NIAS UTARA,WPP-RI-572,394.65,15786000,SUMATERA UTARA,CUMI-CUMI,CUMI-CUMI;
2023,NIAS UTARA,WPP-RI-572,240.45,7213500,SUMATERA UTARA,GULAMAH,GULAMAH;
2023,NIAS UTARA,WPP-RI-572,160.99,7244550,SUMATERA UTARA,GURITA,GURITA;
2023,NIAS UTARA,WPP-RI-572,131.20,3936000,SUMATERA UTARA,JULUNG-JULUNG,JULUNG-JULUNG;
2023,NIAS UTARA,WPP-RI-572,215.69,9706050,SUMATERA UTARA,KACI-KACI,KAKAP PUTIH;
2023,NIAS UTARA,WPP-RI-572,217.02,9765900,SUMATERA UTARA,KAKAP,BAMBANGAN;
2023,NIAS UTARA,WPP-RI-572,663.99,29879550,SUMATERA UTARA,KAKAP,KAKAP MERAH;
2023,NIAS UTARA,WPP-RI-572,489.00,22005000,SUMATERA UTARA,KAKAP,KAKAP PUTIH; BARAMUNDI
2023,NIAS UTARA,WPP-RI-572,586.65,23466000,SUMATERA UTARA,KEMBUNG,KEMBUNG;
2023,NIAS UTARA,WPP-RI-572,52.40,2354000,SUMATERA UTARA,KEPITING,KEPITING;
2023,NIAS UTARA,WPP-RI-572,166.43,6657200,SUMATERA UTARA,KERAPU,KERAPU BALONG;
2023,NIAS UTARA,WPP-RI-572,172.50,7762500,SUMATERA UTARA,KERAPU,KERAPU BEBEK; KERAPU TIKUS
2023,NIAS UTARA,WPP-RI-572,261.19,10447600,SUMATERA UTARA,KERAPU,KERAPU KARANG;
2023,NIAS UTARA,WPP-RI-572,166.59,6663600,SUMATERA UTARA,KERAPU,KERAPU LUMPUR;
2023,NIAS UTARA,WPP-RI-572,415.74,14550900,SUMATERA UTARA,KERAPU,KERAPU SUNU;
2023,NIAS UTARA,WPP-RI-572,207.00,8280000,SUMATERA UTARA,KERAPU,KERAPU TOTOL;
2023,NIAS UTARA,WPP-RI-572,144.20,3605000,SUMATERA UTARA,KERONG-KERONG,KERONG-KERONG;
2023,NIAS UTARA,WPP-RI-572,16.60,415000,SUMATERA UTARA,KURISI,KURISI;
2023,NIAS UTARA,WPP-RI-572,7.85,196250,SUMATERA UTARA,KURO,KURO; SENANGIN
2023,NIAS UTARA,WPP-RI-572,581.18,23247200,SUMATERA UTARA,KUWE,KUWE;
2023,NIAS UTARA,WPP-RI-572,114.50,4580000,SUMATERA UTARA,KUWE,KUWE SIRIP BIRU;
2023,NIAS UTARA,WPP-RI-572,24.90,871500,SUMATERA UTARA,LAYANG,LAYANG;
2023,NIAS UTARA,WPP-RI-572,39.00,1365000,SUMATERA UTARA,LAYANG,LAYANG ANGGUR;
2023,NIAS UTARA,WPP-RI-572,411.89,16475600,SUMATERA UTARA,LAYARAN,LAYARAN;
2023,NIAS UTARA,WPP-RI-572,48.05,2162250,SUMATERA UTARA,LEMADANG,LEMADANG;
2023,NIAS UTARA,WPP-RI-572,25.20,882000,SUMATERA UTARA,LEMURU,TEMBANG;
2023,NIAS UTARA,WPP-RI-572,8.80,264000,SUMATERA UTARA,LIDAH,LIDAH;
2023,NIAS UTARA,WPP-RI-572,20.40,714000,SUMATERA UTARA,PARI,PARI BURUNG;
2023,NIAS UTARA,WPP-RI-572,440.89,15431150,SUMATERA UTARA,SELAR,SELAR BATANG;
2023,NIAS UTARA,WPP-RI-572,335.80,10074000,SUMATERA UTARA,SELAR,SELAR BENTONG;
2023,NIAS UTARA,WPP-RI-572,457.00,15995000,SUMATERA UTARA,SELAR,SELAR KUNING;
2023,NIAS UTARA,WPP-RI-572,15.55,622000,SUMATERA UTARA,SOTONG,SOTONG;
2023,NIAS UTARA,WPP-RI-572,384.54,13458900,SUMATERA UTARA,TALANG-TALANG,TALANG-TALANG;
2023,NIAS UTARA,WPP-RI-572,179.29,9860950,SUMATERA UTARA,TENGGIRI,TENGGIRI;
2023,NIAS UTARA,WPP-RI-572,22.95,918000,SUMATERA UTARA,TENGGIRI,TENGGIRI PAPAN;
2023,NIAS UTARA,WPP-RI-572,81.20,2030000,SUMATERA UTARA,TERBANG,TERBANG; TORANI
2023,NIAS UTARA,WPP-RI-572,3353.30,280003000,SUMATERA UTARA,TERI,TERI NASI;
2023,NIAS UTARA,WPP-RI-572,140.50,3512500,SUMATERA UTARA,TONGKOL,TONGKOL;
2023,NIAS UTARA,WPP-RI-572,556.04,13901000,SUMATERA UTARA,TONGKOL,TONGKOL ABU-ABU;
2023,NIAS UTARA,WPP-RI-572,45.70,1142500,SUMATERA UTARA,TONGKOL,TONGKOL BANYAR;
2023,NIAS UTARA,WPP-RI-572,17.00,425000,SUMATERA UTARA,TONGKOL,TONGKOL KOMO;
2023,NIAS UTARA,WPP-RI-572,113.90,4835500,SUMATERA UTARA,TONGKOL,TUNA GIGI ANJING;
2023,NIAS UTARA,WPP-RI-572,16.10,644000,SUMATERA UTARA,TUNA,ALBAKORA;
2023,NIAS UTARA,WPP-RI-572,122.14,4885600,SUMATERA UTARA,TUNA,TUNA KECIL;
2023,NIAS UTARA,WPP-RI-572,409.24,18415800,SUMATERA UTARA,TUNA,TUNA SIRIP KUNING; MADIDIHANG
2023,OGAN KOMERING ILIR,WPP-RI-711,833.94,20848500,SUMATERA SELATAN,BELANAK,BELANAK JUMPUL;
2023,OGAN KOMERING ILIR,WPP-RI-711,3914.88,70467876,SUMATERA SELATAN,BULU AYAM,BULU AYAM;
2023,OGAN KOMERING ILIR,WPP-RI-711,156.75,7913585,SUMATERA SELATAN,CUMI-CUMI,CUMI-CUMI;
2023,OGAN KOMERING ILIR,WPP-RI-711,1553.57,40392716,SUMATERA SELATAN,GOLOK-GOLOK,GOLOK-GOLOK;
2023,OGAN KOMERING ILIR,WPP-RI-711,3151.39,100844352,SUMATERA SELATAN,KACI-KACI,KAKAP PUTIH;
2023,OGAN KOMERING ILIR,WPP-RI-711,245.71,24570800,SUMATERA SELATAN,KEPITING,KEPITING BAKAU;
2023,OGAN KOMERING ILIR,WPP-RI-711,1987.01,39740120,SUMATERA SELATAN,KERANG,KERANG DARAH;
2023,OGAN KOMERING ILIR,WPP-RI-711,17.90,447400,SUMATERA SELATAN,KERANG,KERANG HIJAU;
2023,OGAN KOMERING ILIR,WPP-RI-711,2039.56,101978100,SUMATERA SELATAN,KURO,KURO; SENANGIN
2023,OGAN KOMERING ILIR,WPP-RI-711,2690.57,48430170,SUMATERA SELATAN,MANYUNG,MANYUNG BESAR;
2023,OGAN KOMERING ILIR,WPP-RI-711,1818.42,45460450,SUMATERA SELATAN,PARI,PARI BURUNG;
2023,OGAN KOMERING ILIR,WPP-RI-711,535.40,21415800,SUMATERA SELATAN,RAJUNGAN,RAJUNGAN;
2023,OGAN KOMERING ILIR,WPP-RI-711,2769.98,63709632,SUMATERA SELATAN,SELAR,SELAR PAPAN;
2023,OGAN KOMERING ILIR,WPP-RI-711,887.57,11538449,SUMATERA SELATAN,SEMBILANG,SEMBILANG BETUL;
2023,OGAN KOMERING ILIR,WPP-RI-711,2095.86,90122109,SUMATERA SELATAN,TENGGIRI,TENGGIRI;
2023,OGAN KOMERING ILIR,WPP-RI-711,2059.76,51494075,SUMATERA SELATAN,TERI,TERI NASI;
2023,OGAN KOMERING ILIR,WPP-RI-711,1812.46,63436030,SUMATERA SELATAN,UDANG,UDANG DOGOL;
2023,OGAN KOMERING ILIR,WPP-RI-711,50.56,5280270,SUMATERA SELATAN,UDANG,UDANG GALAH;
2023,OGAN KOMERING ILIR,WPP-RI-711,1072.75,16091235,SUMATERA SELATAN,UDANG,UDANG JERBUNG;
2023,OGAN KOMERING ILIR,WPP-RI-711,1982.94,101862625,SUMATERA SELATAN,UDANG,UDANG KROSOK KUNING;
2023,OGAN KOMERING ILIR,WPP-RI-711,1875.83,133932745,SUMATERA SELATAN,UDANG,UDANG MANTIS;
2023,OGAN KOMERING ILIR,WPP-RI-711,1856.94,167124600,SUMATERA SELATAN,UDANG,UDANG PACET;
2023,OGAN KOMERING ILIR,WPP-RI-711,1793.92,71756760,SUMATERA SELATAN,UDANG,UDANG PUTIH; UDANG API-API
2023,OGAN KOMERING ILIR,WPP-RI-711,1353.10,135310100,SUMATERA SELATAN,UDANG,UDANG WINDU;
